g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Christensenellaceae	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.202	0	4.79248538291958e-05	0.000335473976804371	0.0169174734017061	0.000191699415316783	0	0	0.045768235406882	0.00301926579123934	0	0.000143774561487587	9.58497076583916e-05	0	0	0.000239624269145979	0.045528611137736	4.79248538291958e-05	0.00282756637592255	0	0	0.000287549122975175	0.00714080322055018	0	0	0.235454806862839	0	4.79248538291958e-05	0.00191699415316783	0	0.00670947953608741	9.58497076583916e-05	9.58497076583916e-05	0	0	4.79248538291958e-05	4.79248538291958e-05	0	0.000431323684462762	0	0	0.00493625994440717	0.00560720789801591	4.79248538291958e-05	0.000383398830633567	0.00177321959168025	0.000239624269145979	4.79248538291958e-05	9.58497076583916e-05	0	4.79248538291958e-05	0.00186906929933864	0.000718872807437937	0.0122208377264449	0.000143774561487587	0	4.79248538291958e-05	0	0	0.0140899070257836	0	0.00512795935972395	0	0.00431323684462762	0.0773986389341512	9.58497076583916e-05	0.0103038435732771	0	0.0242499760375731	4.79248538291958e-05	4.79248538291958e-05	9.58497076583916e-05	0.00100642193041311	0	0.0226684558612096	0.0133231093645164	0	0	0	0	0.000383398830633567	0.00182114444550944	0.000191699415316783	9.58497076583916e-05	0	0	4.79248538291958e-05	4.79248538291958e-05	0.0011022716380715	0	0.000670947953608742	0.000958497076583916	0	4.79248538291958e-05	0	0.0532924374580658	0.0022524681299722	0.000143774561487587	0.00124604619955909	0.0437074666922266	4.79248538291958e-05	0.000191699415316783	0.0164382248634142	0.000143774561487587	0	0.000431323684462762	0.00948912105818077	9.58497076583916e-05	0.00191699415316783	0.0788363845490271	0.155276526406594	0	0	0	0.000718872807437937	4.79248538291958e-05	0.000143774561487587	0	0	0	0	0	9.58497076583916e-05	0	0	0	0.03158247867344	9.58497076583916e-05	0.000479248538291958	9.58497076583916e-05	0.000239624269145979	0	0.000814722515096329	0.00210869356848462	0	0.000910572222754721
CS.223	0	7.09337242569692e-05	0.000732981817322015	0.0180644551107748	0	2.36445747523231e-05	0	0.0366254462913485	0.000141867448513938	0.00550918591729128	0.00312108386730665	0.000378313196037169	0.000496536069798785	2.36445747523231e-05	0.000331024046532523	0.225072707067363	0	0.0244721348686544	0	0.00314472844205897	0.00709337242569692	0.000189156598018585	0	0	0.003073794717802	0	0	0.0489442697373088	0	0.0188920152271061	0	0	0.000969427564845246	0	0	0	0	0.00967063107370014	0	0	0.00503629442224482	0.00643132433263188	0.000496536069798785	0.00141867448513938	0.00144231905989171	0.000472891495046462	0.000969427564845246	0.00101671671434989	4.72891495046462e-05	0.000354668621284846	0.00293192726928806	0.000591114368808077	0.00624216773461329	0.000756626392074339	0.00312108386730665	0	0	0.000401957770789492	0.0341900550918592	0.0003073794717802	0.0144704797484217	0.000425602345541815	0.00846475776133166	0.0631310145887026	0.000165512023266262	0.00297921641879271	9.45782990092923e-05	0.00505993899699714	0.000283734897027877	0.000118222873761615	0.0271439718156669	0	9.45782990092923e-05	0.01068734778805	4.72891495046462e-05	0	4.72891495046462e-05	0	0	0.00595843283758542	0.00870120350885489	0.000898493840588277	0.013099094412787	0	0	0.00250632492374625	0	0.00333388504007755	2.36445747523231e-05	0.00359397536235311	0.000567469794055754	0.0006147589435604	0	0.000141867448513938	0.088477998723193	2.36445747523231e-05	0.00636039060837491	0.00354668621284846	0.119026789303194	0.000756626392074339	0.000591114368808077	0.000118222873761615	7.09337242569692e-05	0	0.00321566216631594	0.000141867448513938	0.000567469794055754	7.09337242569692e-05	0.0217530087721372	4.72891495046462e-05	0	0	0.0003073794717802	0.000165512023266262	0	0.000236445747523231	4.72891495046462e-05	0	0	0	0	0	0.000331024046532523	4.72891495046462e-05	0	0.0210673161043199	0.000401957770789492	0.0148487929444589	0	4.72891495046462e-05	0.000189156598018585	0.00250632492374625	0.000212801172770908	0	0.0638639964060246
CS.163	0	9.54228824072012e-05	0.000445306784566939	0.164445434015077	6.36152549381342e-05	6.36152549381342e-05	6.36152549381342e-05	0.127103279366392	0.00353064664906645	0.000349883902159738	0.000413499157097872	6.36152549381342e-05	0	0.000190845764814402	9.54228824072012e-05	0.0656827507236235	0	0.000890613569133878	0.00076338305925761	0.000254461019752537	0.00054072966697414	3.18076274690671e-05	0	0	0.0680047075288654	9.54228824072012e-05	0	0.00337160851172111	0	0.00582079582683928	0	0	3.18076274690671e-05	0	0.000190845764814402	0.000159038137345335	0.000286268647221604	0.00432583733579312	0	0.00464391361048379	0.0480931327332294	0.00184484239320589	0	0.00136772798116988	0.000795190686726677	0	0.00111326696141735	3.18076274690671e-05	0	3.18076274690671e-05	0.00718852380800916	0.000286268647221604	0.00480295174782913	3.18076274690671e-05	0.000604344921912275	3.18076274690671e-05	0	0.000190845764814402	0.0152994688126213	0	0.0324119723909794	0	0.0136136645567607	0.0683863990584942	0	0.00378510766881898	0.000477114412036006	0.0106237475746684	0	6.36152549381342e-05	0.0107509780845447	0.00022265339228347	3.18076274690671e-05	0.0452304462610134	9.54228824072012e-05	0	0	0.00022265339228347	0	0.0024173796876491	0.000349883902159738	0.000127230509876268	0.00213111104042749	0	0.0773561500047711	0.000127230509876268	0	0.000286268647221604	0	0.000699767804319476	0.000254461019752537	3.18076274690671e-05	0.000254461019752537	3.18076274690671e-05	0.0194026527561309	0.00076338305925761	6.36152549381342e-05	0.000190845764814402	0.0318394350965361	0.000604344921912275	0.000381691529628805	0.000508922039505073	6.36152549381342e-05	9.54228824072012e-05	0.000254461019752537	0.000890613569133878	6.36152549381342e-05	3.18076274690671e-05	0.000731575431788543	0	0	0	0.00143134323610802	0.0260186392696969	0.091510544228506	0.00130411272623175	0.000667960176850409	0	0	6.36152549381342e-05	0	0.00022265339228347	0	0	0.00632971786634435	0.000604344921912275	6.36152549381342e-05	0.00054072966697414	0	0.00104965170647921	0.000190845764814402	0.00817456025955024	6.36152549381342e-05	0.000127230509876268	0.00108145933394828
CS.321	0.000502747154092003	3.59105110065716e-05	8.97762775164291e-05	0.0557690235932057	3.59105110065716e-05	0.00172370452831544	5.38657665098574e-05	0.0902431141595145	0.00186734657234172	0.000287284088052573	0	0.000466836643085431	0	0.000718210220131432	0.00477609796387403	0.00199303336086473	0	0	0.00281897511401587	0.000700254964628147	0.000700254964628147	3.59105110065716e-05	0	0.000520702409595289	0.295166445218515	0.0555176500161597	0.000197507810536144	0.000466836643085431	0	0.000718210220131432	0	0	0	0	0.00100549430818401	0.000125686788523001	3.59105110065716e-05	0.0444931231371422	5.38657665098574e-05	1.79552555032858e-05	0.00608683161561389	0.0078464466549359	0	0	0.000179552555032858	0	0.000287284088052573	0.000125686788523001	0	0.000843897008654433	0.00154415197328258	5.38657665098574e-05	0.00750529680037347	0.000412970876575574	0.000377060365569002	0.000574568176105146	0.0021546306603943	0.00109527058570043	0.0376342155348871	0	0.0443674363486192	7.18210220131433e-05	0.0101626746148598	0.0249039393830574	0	0.00554817395051532	5.38657665098574e-05	0.0109347506015011	0	0.000125686788523001	0.00414766402125902	0.000412970876575574	1.79552555032858e-05	0.0111322584120372	0.000395015621072288	0.000107731533019715	0	1.79552555032858e-05	8.97762775164291e-05	0.00384242467770316	0.00043092613207886	0.000538657665098574	0.00211872014938773	0.00021546306603943	1.79552555032858e-05	5.38657665098574e-05	0	0.00260351204797644	0	0.00242395949294358	0.00100549430818401	0	0.00021546306603943	0	0.0478866664272633	0.00145437569576615	0.00021546306603943	0.000359105110065716	0.0217258591589758	0.00114913635221029	0.000179552555032858	0.00775667037741947	3.59105110065716e-05	0	0.000161597299529572	0.0151183251337667	0	0	0.00210076489388444	0	0.0343484037777858	0	0.00132868890724315	0.0416561927676231	0.0483535030703487	0.00181348080583187	0	3.59105110065716e-05	0.000251373577046001	3.59105110065716e-05	0	0	3.59105110065716e-05	0.0059431895715876	0	0.00621251840413689	3.59105110065716e-05	0.00100549430818401	0	5.38657665098574e-05	0.000807986497647862	1.79552555032858e-05	0.00222645168240744	7.18210220131433e-05	0
CS.331	0.00047849583427156	0.00016888088268408	0.00011258725512272	0.103580274712903	5.62936275613601e-05	0.00030961495158748	0.0001407340689034	0.0181828417023193	0.0001407340689034	0.000759963972078361	0.00011258725512272	0	8.44404413420401e-05	0.00453163701868948	0.0002814681378068	0.152414996622382	0	2.814681378068e-05	0.0183798693987841	0.00047849583427156	0.00292726863319072	0.00019702769646476	0.0197309164602567	0	0.00132290024769196	8.44404413420401e-05	0.00025332132402612	0.0208286421977032	0	0.012666066201306	8.44404413420401e-05	0.00019702769646476	0.000675523530736321	8.44404413420401e-05	0.00382796667417248	2.814681378068e-05	0	0.00016888088268408	0	0	0.0029554154469714	0.0187176311641522	2.814681378068e-05	0.000647376716955641	0.002814681378068	0	0.00180139608196352	5.62936275613601e-05	0.00016888088268408	0.00151992794415672	0.00191398333708624	0.000675523530736321	0.00360279216392704	0.00033776176536816	0.00104143210988516	0	0.00025332132402612	0.00132290024769196	0.0178732267507318	5.62936275613601e-05	0.0296385949110561	0.00019702769646476	0.00213915784733168	0.033691736095474	0	0.0264298581400585	0.00016888088268408	0.0136793514974105	5.62936275613601e-05	0.00022517451024544	0.0405877054717406	0.00033776176536816	0.00011258725512272	0.00515086692186444	0.00714929070029273	0.00030961495158748	0.000816257599639721	0	0.00019702769646476	0.0330162125647377	0.000928844854762441	0.00230803873001576	0.00903512722359829	0.00177324926818284	0	0.000872551227201081	0	0.000900698040981761	0.00011258725512272	0.0188865120468363	0.00115401936500788	2.814681378068e-05	0.00030961495158748	0	0.155032650303986	0.0162688583652331	0.00016888088268408	0.00844404413420401	0.0947140283719883	0.00433460932222472	0.000675523530736321	0.00115401936500788	0.0103298806575096	0	5.62936275613601e-05	0.0149178113037604	0	0.000788110785859041	2.814681378068e-05	0	0	0	0	0.0204908804323351	0	0.000928844854762441	0	8.44404413420401e-05	0.00016888088268408	8.44404413420401e-05	0	0.00109772573744652	2.814681378068e-05	0.00016888088268408	0.0140452600765593	0.0001407340689034	5.62936275613601e-05	0.00137919387525332	0	0.00019702769646476	0.00016888088268408	0.00216730466111236	0.00121031299256924	8.44404413420401e-05	5.62936275613601e-05
CS.285	0	6.0244593047774e-05	0.00030122296523887	0.045846135309356	0	0	0	0.0976263630339177	0	3.0122296523887e-05	0.0041568769202964	0.00060244593047774	0.000451834447858305	0	0.000150611482619435	0.297728778842099	0	0	0	0	0.000120489186095548	3.0122296523887e-05	0	0	0.00030122296523887	0.00728959575878065	0	0.000933791192240496	0	0.00822338695102115	0	0	0	0	3.0122296523887e-05	6.0244593047774e-05	9.03668895716609e-05	0.000512079040906079	3.0122296523887e-05	3.0122296523887e-05	0.00105428037833604	0.0145791915175613	0	0.00126513645400325	0.000783179709621062	0	3.0122296523887e-05	0.000361467558286644	0	0	0.00319296343153202	0.00108440267485993	0.00762094102054341	0	3.0122296523887e-05	0	0	0	0.0357551659738538	0	0.0064762937526357	0	0.0169889752394723	0.115458762576059	0	0.000210856075667209	0	0.000331345261762757	0.000240978372191096	0.000120489186095548	0.027712512801976	0.000783179709621062	3.0122296523887e-05	0.0228929453581541	0.0060244593047774	0	0	0	0	0.0438580637387794	0.00991023555635882	6.0244593047774e-05	0.00156635941924212	3.0122296523887e-05	0	0.00307247424543647	0	0.00783179709621062	0	0.00313271883848425	0.00295198505934092	0	0.00123501415747937	0	0.0567504066510031	6.0244593047774e-05	3.0122296523887e-05	0.000391589854810531	0.0404843665281041	3.0122296523887e-05	0.000873546599192722	0.045032833303211	0	3.0122296523887e-05	0.000933791192240496	0	0.000421712151334418	0	0.00099403578528827	0	0	3.0122296523887e-05	0	0.0241279595156335	0	9.03668895716609e-05	0.000150611482619435	0	0	0	3.0122296523887e-05	0	0	0	0	0.011988674016507	3.0122296523887e-05	3.0122296523887e-05	0	0	3.0122296523887e-05	0.00497017892644135	0.000180733779143322	0	0.00108440267485993
CS.361	0	0	0.000310173697270471	0.112903225806452	4.43105281814959e-05	0.0010634526763559	0.00022155264090748	0.0284473590925204	0.00208259482453031	0.00115207373271889	0	4.43105281814959e-05	0.000177242112725984	4.43105281814959e-05	0.000265863169088976	0.119461183977313	0	0.00784296348812478	0	0.000531726338177951	0.000797589507266927	4.43105281814959e-05	0	0	0.0940712513293158	4.43105281814959e-05	0	0.026985111662531	0	0.0390818858560794	0	0	0	0	0	0	0	0.00128500531726338	8.86210563629918e-05	0	0.00345622119815668	0.00420950017724211	0	0.00186104218362283	0.0010634526763559	0	0.000177242112725984	0.000310173697270471	4.43105281814959e-05	8.86210563629918e-05	0.00230414746543779	0.000132931584544488	0.00124069478908189	0.000177242112725984	0.000930521091811414	0	0	0.00132931584544488	0.00921658986175115	0	0.00673520028358738	8.86210563629918e-05	0.000487415809996455	0.0438231123714995	0	0.000443105281814959	0.000132931584544488	0.00917227933356966	4.43105281814959e-05	0	0.0124955689471819	0.000664657922722439	4.43105281814959e-05	0.0137805742644452	0.00124069478908189	0	0	0	0	0.0190535271180432	0.00172811059907834	8.86210563629918e-05	0.000310173697270471	0	8.86210563629918e-05	4.43105281814959e-05	0	0.0215792272243885	0	0.0032346685572492	4.43105281814959e-05	0	0.000132931584544488	0	0.0399237858915278	0.00700106345267636	0	0.00474122651542006	0.054236086494151	0.000177242112725984	0.0011077632045374	0.00341191066997519	4.43105281814959e-05	0	0.000132931584544488	0	0.000132931584544488	4.43105281814959e-05	0.00119638426090039	0.166873449131514	0	0	0	0.0294665012406948	0	8.86210563629918e-05	0.000753278979085431	4.43105281814959e-05	0	0	0	0	0	4.43105281814959e-05	0.00460829493087558	0.00447536334633109	8.86210563629918e-05	0.00186104218362283	0	4.43105281814959e-05	0.000265863169088976	0.0351825593761078	4.43105281814959e-05	0	0.00305742644452322
CS.343	0	0	0.000575223552789834	0.102768917010929	0	0	0	0.0372065052554515	0	0.00163415782042567	0.000536003765099618	0	9.15128379438373e-05	0	0.000117659363070648	0.292631909219265	1.30732625634053e-05	0	1.30732625634053e-05	0.000130732625634053	0	1.30732625634053e-05	0	0	0.000104586100507243	0	0	0.00124195994352351	0	0.0242247555299901	1.30732625634053e-05	1.30732625634053e-05	0	0.000169952413324269	0.00257543272499085	0.000405271139465565	5.22930502536213e-05	0.00694190242116823	1.30732625634053e-05	0.000143805888197459	0.00522930502536213	0.00832766825288919	0	2.61465251268106e-05	0.000313758301521728	0	0.000261465251268106	2.61465251268106e-05	2.61465251268106e-05	1.30732625634053e-05	0.00235318726141296	0.00022224546357789	0.00623594624274434	5.22930502536213e-05	0.000261465251268106	2.61465251268106e-05	0	0	0.0258850598755425	0	0.0701380536526696	7.84395753804319e-05	0.00388275898133138	0.0550122888668096	1.30732625634053e-05	0.00481096062333316	2.61465251268106e-05	0.00874601265491816	3.9219787690216e-05	2.61465251268106e-05	0.025963499450923	0.000444490927155781	0	0.00924279663232756	0.00061444334048005	0.000366051351775349	0	0	0	0.0163285049416932	0.00330753542854155	0.00112430058045286	0.00309836322752706	0	0	0.00101971447994562	0	0.00759556554933849	5.22930502536213e-05	0.00519008523767191	0	0.000117659363070648	0.000117659363070648	1.30732625634053e-05	0.100193484285938	0.0194137949066569	0.000771322491240914	0.00181718349631334	0.0436254771740836	0.000143805888197459	0.00214401506039847	0.00143805888197459	0.0231527479997908	0	0.000209172201014485	1.30732625634053e-05	7.84395753804319e-05	0.00430110338336035	0.00652355801913926	0.000143805888197459	0	0	0	0.0263034042775715	0	0.016772995868849	0.000156879150760864	0	0	0	0	0	0	0	0	0.00579145531558856	0	0	0	5.22930502536213e-05	6.53663128170266e-05	0.00764785859959211	0.00039219787690216	1.30732625634053e-05	0
CS.318	0	0	0.000224902308059936	0.0144780860813584	2.81127885074921e-05	0	0.000126507548283714	0.0404402462680273	0	0.00238958702313682	4.21691827612381e-05	0	0.000238958702313682	0	0.000182733125298698	0.230173455905091	0.000224902308059936	0	1.4056394253746e-05	0.000253015096567429	0.00438559500716876	0.000730932501194793	0	0	0.000126507548283714	1.4056394253746e-05	0	0.0119760479041916	0	0.0051305839026173	0	0	0	0	0.00432936943015378	8.43383655224762e-05	0.000660650529926063	0.00289561721627168	0	2.81127885074921e-05	0.00629726462567822	0.01317084141576	0	0.000295184279328667	0.000477917404627365	0	0.000534142981642349	0.00014056394253746	0	0	0.00739366337747041	0.0910713783700205	0.00999409631441343	0.000365466250597397	0.000407635433358635	1.4056394253746e-05	0.00014056394253746	0.00161648533918079	0.0166849399791965	4.21691827612381e-05	0.0321188608698097	0.000253015096567429	0.0141829018020297	0.0673441848696972	0	0.00608641871187203	0	0.0181327485873324	4.21691827612381e-05	7.02819712687301e-05	0.0178516207022575	0.000702819712687301	0	0.0156588231986731	0.0118073711731467	0.000548199375896095	0.000871496443732254	0	1.4056394253746e-05	0.0530347755193838	0.00146186500238959	0.00160242894492705	0.00181327485873324	0.000112451154029968	0	0.000182733125298698	0.00118073711731467	0.000787158078209778	0	0.00393579039104889	0.00181327485873324	0	0.000506030193134857	0	0.102653847235107	0.00936155857299486	0.00178516207022575	0.00168676731044952	0.077984875319783	0.000309240673582413	5.62255770149841e-05	0.0203396024851705	1.4056394253746e-05	0.000112451154029968	0.000379522644851143	0	4.21691827612381e-05	0	1.4056394253746e-05	0	0	0	0	0.0161086278147929	1.4056394253746e-05	0.000365466250597397	1.4056394253746e-05	0	0	0	0.00147592139664333	0	7.02819712687301e-05	0	0.000520086587388603	0.0189620758483034	0.000126507548283714	0.00081527086671727	0	8.43383655224762e-05	0.0047932304405274	0.0194399932529308	0.000196789519552444	0	0.00143375221388209
CS.227	0	0	0.0018688164162697	0.0428728471967754	0.000219860754855258	0	0	0.0452913155001832	0	0	0.00106266031513375	0	0.000146573836570172	0	0.000329791132282888	0.218175155734701	0	0	0	0	0	7.32869182850861e-05	0	0	0.000146573836570172	0	0	0.00403078050567974	0	0.00688897031879809	0	0	0	0	0.00377427629168193	0.00117259069256138	0.00414071088310737	0.000293147673140344	0	0	0.0988274093074386	0.00274825943569073	0	0.00150238182484427	0.00102601685599121	0	0	7.32869182850861e-05	0	0	0.000586295346280689	0.00586295346280689	0.00897764748992305	0	0	0.000183217295712715	0	0	0.0858556247709784	0	0.0152803224624405	0.000109930377427629	0.00271161597654819	0.0546353975815317	0	0	7.32869182850861e-05	3.66434591425431e-05	0.000183217295712715	7.32869182850861e-05	0.0352143642359839	0	0	0.0216929278123855	0.0125320630267497	0.000513008427995603	0	0	0	0.0345914254305606	0.00648589226823012	0	0	0	0	0.000183217295712715	3.66434591425431e-05	0.00436057163796262	0	0.00135580798827409	0	3.66434591425431e-05	0.000293147673140344	0.000366434591425431	0.141004030780506	0	0.00337119824111396	7.32869182850861e-05	0.00142909490655918	0	0.000403078050567974	0.0138512275558813	3.66434591425431e-05	0	0.000439721509710517	0	0.000366434591425431	0	0	7.32869182850861e-05	0	0	0	0.0308904360571638	3.66434591425431e-05	0.0316233052400147	0.000183217295712715	0	0	0	0	0	0	0	0.0021253206302675	0.014437522902162	0	0	0	0.000219860754855258	0.00139245144741664	0.000769512641993404	0.0285818981311836	0	0
CS.112	0	0	7.30193501277839e-05	0.0193744675672387	0	7.30193501277839e-05	2.4339783375928e-05	0.000681513934525983	2.4339783375928e-05	0	0.00119264938542047	0	9.73591335037118e-05	2.4339783375928e-05	7.30193501277839e-05	0.351807228915663	0.000146038700255568	0.000973591335037118	0.00012169891687964	0.000486795667518559	0.0061823049774857	0.00012169891687964	9.73591335037118e-05	0	0.0194474869173664	0.00189850310332238	0	0.0174272848971644	4.86795667518559e-05	0.017889740781307	0	0	0	0	0.00138736765242789	0	4.86795667518559e-05	0.000608494584398199	0	4.86795667518559e-05	0.00382134599002069	0.00564682974321529	0	0.00124132895217233	0.00355360837288548	0.000170378483631496	0.000267737617135208	0.000316417183887063	0	0.00012169891687964	0.00533041255932822	0.000997931118413046	0.0165997322623829	0.000292077400511135	0.00094925155166119	0	0	0.00686381891201168	0.027357916514543	0	0.0398929049531459	0	0.0126566873554825	0.112401119630035	7.30193501277839e-05	0.00455153949129853	0	0.00924911768285262	7.30193501277839e-05	7.30193501277839e-05	0.0226116587562371	0.000900571984909334	0	0.0346841913106973	0.000292077400511135	0.000462455884142631	0	0	0.00024339783375928	0.0162589752951199	0.0277473530485579	0.00231227942071316	0.00498965559206523	0	0	2.4339783375928e-05	0	0.00211756115370573	0	0.00221492028720944	0.00114396981866861	2.4339783375928e-05	9.73591335037118e-05	0.000219058050383352	0.0718023609589875	0.000851892418157478	0.000413776317390775	0.00776439089692102	0.0249482779603262	0.0012169891687964	0.00138736765242789	0.00761835219666545	0.000219058050383352	2.4339783375928e-05	0.000389436534014847	0.0183765364488256	7.30193501277839e-05	0	0.00245831812096872	0.00012169891687964	4.86795667518559e-05	0	2.4339783375928e-05	0.0112936594864306	4.86795667518559e-05	0.000146038700255568	0.00138736765242789	0	0	0.000146038700255568	0	0	0	0.000146038700255568	0.00216624072045759	0.0228063770232445	7.30193501277839e-05	0.00197152245345016	0	0.0018254837531946	0.000146038700255568	0.00350492880613363	0.000292077400511135	0	0.00219058050383352
CS.322	0	1.89674139827776e-05	0.0011001100110011	0.0615113235461477	0.000284511209741664	1.89674139827776e-05	0	0.0234816585106787	0	0.00459011418383218	0.000758696559311104	0	0.000910435871173324	0	0.000208641553810553	0.210064109859262	0	0	1.89674139827776e-05	0	0	1.89674139827776e-05	0	0	0.000170706725844998	1.89674139827776e-05	0	0.0126891999544782	0	0.0706725844998293	0	0	5.69022419483328e-05	0	0	7.58696559311104e-05	0	0.0109062630400971	0	0.000493152763552217	0.0103372406206138	0.00398315693638329	0	0.00047418534956944	0.000910435871173324	0	0.00119494708091499	0.000170706725844998	3.79348279655552e-05	0.00424870073214218	0.00902848905580213	0.00314859072114108	0.00157429536057054	0.00047418534956944	0.00123288190888054	0	0	1.89674139827776e-05	0.0496377223929289	0	0.0408937445468685	0.000379348279655552	0.0451045104510451	0.0501498425704639	0	0.0168240962027237	0.000113804483896666	0.0197071431281059	9.48370699138879e-05	9.48370699138879e-05	0.0317135161792041	0.000910435871173324	1.89674139827776e-05	0.0168999658586548	0.000208641553810553	0.000379348279655552	0.00180190432836387	0	5.69022419483328e-05	0.0114563180455977	0.00182087174234665	0.000644892075414438	0.00599370281855772	0.000606957247448883	0	0.000151739311862221	0	0.00214331778005387	5.69022419483328e-05	0.0055005500550055	0	3.79348279655552e-05	0.000644892075414438	0	0.123952050377452	1.89674139827776e-05	5.69022419483328e-05	0.00111907742498388	0.0435112476764918	0.000360380865672774	0.00339516710291719	0.0473995675429612	3.79348279655552e-05	1.89674139827776e-05	0.00278820985546831	0	0.000341413451689997	0	3.79348279655552e-05	3.79348279655552e-05	0	0	0	0.0146807784226699	9.48370699138879e-05	0.00178293691438109	1.89674139827776e-05	0	0	0	0.00155532794658776	0	0	1.89674139827776e-05	0	3.79348279655552e-05	0	0	0	5.69022419483328e-05	0	0.000246576381776109	0.0014415234626911	0	0.000132771897879443
CS.270	3.79528246389738e-05	9.48820615974344e-05	0.000664174431182041	0.000398504658709224	5.69292369584606e-05	0	0	0.00964001745829933	1.89764123194869e-05	0.0143651441258516	0.000151811298555895	0	0.00129039603772511	1.89764123194869e-05	0.000664174431182041	0.264701975444522	0.000967797028293831	0	1.89764123194869e-05	0	0	1.89764123194869e-05	0.0199442093477807	0	0.00161299504715638	0.000208740535514356	0	0.0364916408903733	0	0.0280661138205211	0	1.89764123194869e-05	0	0	0	0	0	0.00110063191453024	0	5.69292369584606e-05	0.00760954134011424	0.00510465491394197	0.000474410307987172	0.00155606581019792	0.0011575611514887	0	0.00214433459210202	0.000815985729737936	5.69292369584606e-05	7.59056492779475e-05	0.0030362259711179	0.00110063191453024	0.00292236749720098	0.000759056492779475	0.00189764123194869	1.89764123194869e-05	1.89764123194869e-05	0.00411788147332865	0.0123346680076665	1.89764123194869e-05	0.0335123441562138	0.000132834886236408	0.0147636487845608	0.100518056056322	0	0.00166992428411485	0.000493386720306659	0.00153708939787844	0.000265669772472816	1.89764123194869e-05	0.0124295500692639	0.000455433895667685	9.48820615974344e-05	0.0142323092396152	0.00707820179516861	0	0	0	0	0.0222972844753971	0.00140425451164203	0.00117653756380819	0.0122208095337495	1.89764123194869e-05	0	3.79528246389738e-05	0	0.00647095660094503	0	0.0108924606713855	0.000721103668140501	0.000664174431182041	0.000550315957265119	0.000208740535514356	0.14348065354764	0.00918458356263165	0.00292236749720098	0.0163007381824392	0.05066702089303	0	0.000474410307987172	3.79528246389738e-05	0.000132834886236408	0	0.00113858473916921	5.69292369584606e-05	0.000512363132626146	0	0.0513122189118925	0	0	1.89764123194869e-05	0	9.48820615974344e-05	0	0.000379528246389738	1.89764123194869e-05	0	1.89764123194869e-05	0	0.00459229178131582	0	0	1.89764123194869e-05	0.0290339108488149	5.69292369584606e-05	0	0.00724898950604399	0	0.00030362259711179	0.000664174431182041	0.000151811298555895	0.000170787710875382	0	0
